playerID,year,team
suttola01,2004,FLA
seguida01,2004,BAL
cubilda01,2004,BAL
kroonma01,2004,COL
fettemi01,2004,ARI
servisc01,2004,ARI
callami01,2004,TEX
perryhe01,2004,TEX
fullmbr01,2004,TEX
martied01,2004,SEA
boehrbr01,2004,PIT
delarto01,2004,PIT
boydja02,2004,PIT
goodwto01,2004,CHC
lankfra01,2004,STL
wittke01,2004,STL
mclemma01,2004,OAK
pettyad01,2004,OAK
micelda01,2004,HOU
dranske01,2004,CHW
collilo01,2004,PHI
venturo01,2004,LAD
maynebr01,2004,LAD
estrele01,2004,SFG
holtzmi01,2004,TBD
fordybr01,2004,TBD
brownke01,2005,NYY
martiti02,2005,NYY
sanchre01,2005,NYY
mosquju01,2005,MIL
benneje01,2005,MIL
magruch01,2005,MIL
powelja04,2005,ATL
olerujo01,2005,BOS
higgibo02,2005,DET
lopezlu01,2005,CIN
shortri01,2005,WSN
tucketj01,2005,WSN
horgajo01,2005,WSN
baergca01,2005,WSN
matthmi01,2005,NYM
santijo01,2005,NYM
takatsh01,2005,NYM
willige02,2005,NYM
aybarma01,2005,NYM
quantpa01,2005,FLA
valdeis01,2005,FLA
mordemi01,2005,FLA
mecirji01,2005,FLA
surhobj01,2005,BAL
palmera01,2005,BAL
sosasa01,2005,BAL
starkde01,2005,COL
davisjj01,2005,COL
groombu01,2005,ARI
hasegsh01,2005,SEA
wilsoda01,2005,SEA
hanseda01,2005,SEA
kidama01,2005,SEA
grievbe01,2005,CHC
foxch02,2005,CHC
walkela01,2005,STL
cancero01,2005,STL
eldreca01,2005,STL
journji01,2005,STL
liefeje01,2005,CLE
clemero02,2005,HOU
sandeda01,2005,CHW
urbinug01,2005,PHI
garcije01,2005,SDP
chench01,2005,LAD
myrowbr01,2005,LAD
prietch01,2005,LAA
chrisja01,2005,LAA
hockide01,2005,KCR
torcato01,2005,SFG
simonra01,2006,PHI
guielaa01,2006,NYY
wilsokr01,2006,NYY
longte01,2006,NYY
smallaa01,2006,NYY
willibe01,2006,NYY
sweenbr01,2006,SDP
fernaja01,2006,MIL
helliri01,2006,MIL
mabeuch01,2006,MIL
bellda01,2006,MIL
mccraqu01,2006,MIN
radkebr01,2006,MIN
carragi01,2006,LAD
cartela02,2006,LAD
jordabr01,2006,ATL
prattto02,2006,ATL
jarvike01,2006,BOS
kaplega01,2006,BOS
percitr01,2006,DET
johnsja02,2006,CIN
merckke01,2006,CIN
hollato01,2006,CIN
castivi02,2006,COL
younger01,2006,TEX
hyzduad01,2006,TEX
clemero02,2006,HOU
aldrico01,2006,CHW
delosva01,2006,CHW
diazjo01,2006,KCR
louxsh01,2006,KCR
yanes01,2006,KCR
etherse01,2006,KCR
tuckemi01,2006,NYM
alfoned01,2006,NYM
bacsimi01,2006,ARI
manonju01,2006,BAL
widgech01,2006,BAL
abreuwi01,2006,BAL
figuene01,2006,WSN
mateohe01,2006,WSN
vogelry01,2006,PIT
knighbr01,2006,PIT
burnije01,2006,PIT
reamebr01,2006,PIT
randajo01,2006,PIT
meadobr01,2006,TBD
hollida02,2006,TBD
harpetr01,2006,TBD
childja01,2006,TBD
clemero02,2007,NYY
milleda02,2007,MIL
graffto01,2007,MIL
rabejo01,2007,MIN
whitero02,2007,MIN
fordle01,2007,MIN
willije02,2007,MIN
kennejo04,2007,TOR
barryke01,2007,ATL
cormirh01,2007,ATL
francju01,2007,ATL
claytro01,2007,BOS
perezne01,2007,DET
bellhma01,2007,CIN
miltoer01,2007,CIN
simonja01,2007,WSN
abreuwi01,2007,WSN
greensh01,2007,NYM
seleaa01,2007,NYM
alomasa01,2007,NYM
urdanli01,2007,NYM
ledeeri01,2007,NYM
willida07,2007,NYM
obermwe01,2007,FLA
harikti01,2007,COL
lopezro01,2007,COL
serafda01,2007,COL
ortizra01,2007,COL
willito02,2007,COL
furmajj01,2007,OAK
piazzmi01,2007,OAK
woodmi01,2007,TEX
chenbr01,2007,TEX
otsukak01,2007,TEX
relafde01,2007,TEX
sosasa01,2007,TEX
thomabr01,2007,SEA
ryanmi01,2007,PIT
prinzbr01,2007,PIT
mcleama01,2007,PIT
stinnke01,2007,STL
wilsopr01,2007,STL
loftoke01,2007,CLE
palmeor01,2007,HOU
drisktr01,2007,HOU
kleskry01,2007,SFG
bondsba01,2007,SFG
ortizru01,2007,SFG
alfonan01,2007,PHI
hernayo01,2007,PHI
garcifr01,2007,PHI
mesajo01,2007,PHI
bocachi01,2007,SDP
rakeraa01,2007,SDP
hillesh02,2007,LAD
liebemi01,2007,LAD
carmofa01,2007,LAD
wellsda01,2007,LAD
sandere01,2007,KCR
thomsjo01,2007,KCR
wickmbo01,2007,ARI
schulmi01,2007,ARI
cirilje01,2007,ARI
seoja01,2007,TBD
mussimi01,2008,NYY
sheetbe01,2008,MIL
durhara01,2008,MIL
menchke01,2008,TOR
watsoma02,2008,TOR
perryja01,2008,ATL
jamesch03,2008,ATL
caseyse01,2008,BOS
timlimi01,2008,BOS
byrdpa01,2008,BOS
crucefr01,2008,DET
lopezaq01,2008,DET
jonesto02,2008,DET
merckke01,2008,CIN
clarkbr02,2008,NYM
aloumo01,2008,NYM
martipe02,2008,NYM
rincori01,2008,NYM
easleda01,2008,NYM
nunezab01,2008,NYM
casanra01,2008,NYM
wisema01,2008,NYM
aguilch01,2008,NYM
loducpa01,2008,FLA
woodja02,2008,FLA
gonzalu01,2008,FLA
gardnle01,2008,FLA
paytoja01,2008,BAL
bukviry01,2008,BAL
redmama01,2008,COL
elartsc01,2008,CLE
salasma02,2008,PIT
liebejo01,2008,CHC
edmonji01,2008,CHC
washiri01,2008,STL
muldema01,2008,STL
foulkke01,2008,OAK
thomafr03,2008,OAK
hernaru03,2008,HOU
perezto03,2008,HOU
kingra01,2008,HOU
germafr01,2008,CHW
bohntj01,2008,PHI
iguchta01,2008,PHI
seaneru01,2008,PHI
falkebr01,2008,SDP
germaju01,2008,SDP
kentje01,2008,LAD
bennega01,2008,LAD
maddugr01,2008,LAD
sweenma01,2008,LAD
dohmasc01,2008,TBR
grudzma01,2008,KCR
dantoja01,2008,ARI
weathda01,2009,MIL
loopebr01,2009,MIL
credejo01,2009,MIN
wolfebr01,2009,TOR
carlybu01,2009,ATL
nortogr01,2009,ATL
baldero01,2009,BOS
trabebi01,2009,BOS
byrdpa01,2009,BOS
willije02,2009,OAK
hampsju01,2009,OAK
gonzaed01,2009,OAK
garcino01,2009,OAK
fordle01,2009,CIN
barkeke01,2009,CIN
riverre01,2009,NYM
sheffga01,2009,NYM
delgaca01,2009,NYM
martira02,2009,NYM
cancero01,2009,NYM
martica02,2009,FLA
fioreje01,2009,BAL
ruschgl01,2009,COL
eatonad01,2009,COL
washbja01,2009,DET
freelry01,2009,TEX
messera01,2009,SEA
johjike01,2009,SEA
starkde01,2009,SEA
juliojo01,2009,PIT
bootcch01,2009,PIT
fossuca01,2009,CHC
foxch02,2009,CHC
smoltjo01,2009,STL
graffto01,2009,CLE
ohkato01,2009,CLE
sadlebi01,2009,HOU
hamptmi01,2009,HOU
erstada01,2009,HOU
smithja05,2009,HOU
booneaa01,2009,HOU
brocado01,2009,HOU
dyeje01,2009,CHW
martipe02,2009,PHI
bakopa01,2009,PHI
eyresc01,2009,PHI
gonzaed01,2009,SDP
schmija01,2009,LAD
miltoer01,2009,LAD
loretma01,2009,LAD
isrinja01,2009,TBR
percitr01,2009,TBR
bradfch01,2009,TBR
sprinru01,2009,TBR
waechdo01,2009,KCR
yabutya01,2009,KCR
johnsra03,2009,SFG
aurilri01,2009,SFG
pettian01,2010,NYY
sternad01,2010,MIL
hoffmtr01,2010,MIL
glaustr01,2010,ATL
lowelmi01,2010,BOS
manuero01,2010,BOS
ramired01,2010,OAK
bowerce01,2010,OAK
sheetbe01,2010,OAK
watsoma02,2010,OAK
lincomi01,2010,CIN
sprinru01,2010,CIN
burkeja02,2010,WSN
menchke01,2010,WSN
tatisfe01,2010,NYM
hessmmi01,2010,NYM
desseel01,2010,NYM
stricsc01,2010,FLA
sosajo02,2010,FLA
tracych01,2010,FLA
lambmi01,2010,FLA
lugoju01,2010,BAL
paytoja01,2010,COL
matsuka01,2010,COL
bondeje01,2010,DET
churcry01,2010,ARI
bensokr01,2010,ARI
rosalle01,2010,ARI
guzmacr01,2010,TEX
garkory01,2010,TEX
nippedu01,2010,TEX
molinbe01,2010,TEX
parkch01,2010,PIT
larueja01,2010,STL
maclaev01,2010,STL
riversa01,2010,CLE
moehlbr01,2010,HOU
majewga01,2010,HOU
threeer01,2010,CHW
sweenmi01,2010,PHI
moyerja01,2010,PHI
eckstda01,2010,SDP
weaveje01,2010,LAD
ausmubr01,2010,LAD
aybarwi01,2010,TBR
kensilo01,2010,TBR
baldero01,2010,TBR
aldrico01,2010,LAA
ryanmi01,2010,LAA
shielsc01,2010,LAA
bannibr01,2010,KCR
meddebr01,2010,SFG
guilljo01,2010,SFG
posadjo01,2011,NYY
mitrese01,2011,NYY
proctsc01,2011,NYY
difelma01,2011,MIL
counscr01,2011,MIL
lopezfe01,2011,MIL
reedje03,2011,MIN
lewisro01,2011,TOR
davieky01,2011,TOR
drewjd01,2011,BOS
varitja01,2011,BOS
gathrjo01,2011,BOS
wakefti01,2011,BOS
willira01,2011,BOS
ordonma01,2011,DET
pennybr01,2011,DET
thomabr01,2011,DET
gonzaen01,2011,DET
renteed01,2011,CIN
rodriiv01,2011,WSN
buchhta01,2011,NYM
vazquja01,2011,FLA
worrema01,2011,BAL
guerrvl01,2011,BAL
johnsal02,2011,COL
gonzami01,2011,TEX
germaes01,2011,TEX
penawi01,2011,SEA
corteda02,2011,SEA
talbomi01,2011,CLE
martean01,2011,PIT
leede02,2011,PIT
burrepa01,2011,SFG
cabreor01,2011,SFG
rhodear01,2011,STL
harderi01,2011,OAK
matsuhi01,2011,OAK
cancero01,2011,HOU
millela02,2011,CHW
lucydo01,2011,CHW
castrra01,2011,CHW
sardida01,2011,PHI
gloadro01,2011,PHI
oswalro01,2011,PHI
milesaa01,2011,LAD
garlajo01,2011,LAD
cormila01,2011,TBR
willire03,2011,LAA
ramirho01,2011,LAA
hammoro01,2011,ARI
mcgehca01,2012,NYY
jonesan01,2012,NYY
igarary01,2012,NYY
morgany01,2012,MIL
dillati01,2012,MIL
chulkvi01,2012,MIL
hernali01,2012,MIL
pavanca01,2012,MIN
burrose01,2012,MIN
hughelu01,2012,TOR
richmsc01,2012,TOR
sheetbe01,2012,ATL
padilvi01,2012,BOS
repkoja01,2012,BOS
podsesc01,2012,BOS
rolensc01,2012,CIN
cairomi01,2012,CIN
harriwi01,2012,CIN
egberja01,2012,NYM
acostma01,2012,NYM
lewisfr01,2012,NYM
thomeji01,2012,BAL
wolfra02,2012,BAL
evelada01,2012,BAL
oswalro01,2012,TEX
zambrca01,2012,MIA
leeca01,2012,MIA
millwke01,2012,SEA
pauleda01,2012,SEA
lunahe01,2012,PIT
slatedo01,2012,PIT
cardead01,2012,CHC
socolmi01,2012,CHC
pennybr01,2012,SFG
wilsobr01,2012,SFG
motagu01,2012,SFG
theriry01,2012,SFG
huffau01,2012,SFG
fuentbr01,2012,STL
rottivi01,2012,CLE
sizemgr01,2012,CLE
seddoch01,2012,CLE
rodrian01,2012,HOU
delroen01,2012,HOU
lopezjo01,2012,CHW
schnebr01,2012,PHI
moseldu01,2012,SDP
wellski01,2012,SDP
treanma01,2012,LAD
coffeto01,2012,LAD
abreubo01,2012,LAD
kennead01,2012,LAD
conrabr01,2012,TBR
isrinja01,2012,LAA
grahaty01,2012,ARI
saitota01,2012,ARI
youklke01,2013,NYY
hafnetr01,2013,NYY
riverma01,2013,NYY
martife02,2013,NYY
pettian01,2013,NYY
narvech01,2013,MIL
betanyu01,2013,MIL
martish01,2013,MIN
devrico01,2013,MIN
ortizra01,2013,TOR
langery01,2013,TOR
oliveda02,2013,TOR
bushda01,2013,TOR
marticr01,2013,ATL
drewst01,2013,BOS
hanrajo01,2013,BOS
doteloc01,2013,DET
jurrjja01,2013,DET
bondeje01,2013,DET
robinde02,2013,CIN
reynogr01,2013,CIN
hennse01,2013,NYM
felicpe01,2013,NYM
byrdati01,2013,NYM
heltoto01,2013,COL
takahhi01,2013,COL
oswalro01,2013,COL
okajihi01,2013,OAK
mccleky01,2013,TEX
berkmla01,2013,TEX
blacktr01,2013,TEX
mahonjo01,2013,MIA
velazgi01,2013,MIA
greenni01,2013,MIA
pierrju01,2013,MIA
polanpl01,2013,MIA
phillza01,2013,MIA
kearnau01,2013,MIA
brownjo05,2013,MIA
diazma02,2013,MIA
moralke01,2013,SEA
piefe01,2013,PIT
greggke01,2013,CHC
burneal01,2013,CHC
bowdemi01,2013,CHC
martevi01,2013,STL
westbja01,2013,STL
huffmch01,2013,STL
shoppke01,2013,CLE
clarkco01,2013,HOU
hallaro01,2013,PHI
kotsama01,2013,SDP
marquja01,2013,SDP
robinch02,2013,SDP
richacl01,2013,SDP
francbe01,2013,SDP
hairsje01,2013,LAD
youngmi02,2013,LAD
scottlu01,2013,TBR
guzmafr01,2013,TBR
bucknbi02,2013,LAA
tejadmi01,2013,KCR
moscogu01,2013,SFG
torrean02,2013,SFG
zitoba01,2013,SFG
kurodhi01,2014,NYY
jeterde01,2014,NYY
bucknbi02,2014,MIL
overbly01,2014,MIL
valdera02,2014,TOR
doumiry01,2014,ATL
brownan01,2014,OAK
ondrulo01,2014,CIN
belltr01,2014,CIN
hannaja01,2014,CIN
hairssc01,2014,WSN
soriara01,2014,WSN
dobbsgr01,2014,WSN
abreubo01,2014,NYM
matsuda01,2014,NYM
ramirra02,2014,BAL
marrech01,2014,BAL
hernape02,2014,COL
reedev01,2014,DET
martean01,2014,ARI
figaral01,2014,TEX
feierry01,2014,TEX
kouzmke01,2014,TEX
figuepe01,2014,TEX
sanchga01,2014,PIT
andinro01,2014,PIT
kalisry01,2014,CHC
ellisma01,2014,STL
giambja01,2014,CLE
guzmaje01,2014,HOU
konerpa01,2014,CHW
pattotr01,2014,SDP
beckejo02,2014,LAD
fifest01,2014,LAD
luekejo01,2014,TBR
grubeja01,2014,LAA
leblawa01,2014,LAA
burnese01,2014,LAA
brasiry01,2014,LAA
mcdonjo01,2014,LAA
willijo03,2014,KCR
ibanera01,2014,KCR
abreuto01,2014,SFG
depaujo02,2015,NYY
davieky01,2015,NYY
lohseky01,2015,MIL
hunteto01,2015,MIN
hawkila01,2015,TOR
dornda01,2015,TOR
buehrma01,2015,TOR
francje01,2015,TOR
carpeda01,2015,ATL
marimsu01,2015,ATL
kohnmi01,2015,ATL
wolfra02,2015,DET
wilsojo03,2015,DET
nathajo01,2015,DET
handdo01,2015,CIN
balesco01,2015,CIN
ugglada01,2015,WSN
morneju01,2015,COL
rosarwi01,2015,COL
cordier01,2015,MIA
beimejo01,2015,SEA
marcush01,2015,CLE
hartco01,2015,PIT
ramirar01,2015,PIT
burneaj01,2015,PIT
herrejo03,2015,CHC
harenda01,2015,CHC
hatlema01,2015,STL
tartatr01,2015,STL
stanlco01,2015,STL
zitoba01,2015,OAK
morelbr01,2015,OAK
noesihe01,2015,CHW
willije02,2015,PHI
haranaa01,2015,PHI
bogusbr01,2015,PHI
billich01,2015,PHI
gomezhe01,2015,SDP
thielca01,2015,SDP
bakersc01,2015,LAD
jaimeju01,2015,LAD
sizemgr01,2015,TBR
teafoev01,2015,TBR
dejesda01,2015,LAA
gomesjo01,2015,KCR
hollagr01,2015,KCR
pinoyo01,2015,KCR
riosal01,2015,KCR
linceti01,2015,SFG
bochybr02,2015,SFG
frandke01,2015,SFG
hudsoti01,2015,SFG
affelje01,2015,SFG
teixema01,2016,NYY
parmech01,2016,NYY
cloydty01,2016,NYY
butlebi03,2016,NYY
capuach01,2016,MIL
wilkian01,2016,MIL
deanpa02,2016,MIN
beresja01,2016,MIN
floreke01,2016,MIA
francje02,2016,MIA
scrugxa01,2016,MIA
figueco01,2016,MIA
gilleco01,2016,MIA
pachejo01,2016,ATL
wielajo01,2016,ATL
pierzaj01,2016,ATL
osullse01,2016,BOS
guilmpr01,2016,DET
mcgehca01,2016,DET
morriaj01,2016,CIN
melviti01,2016,CIN
ohlenro01,2016,CIN
hayesdr01,2016,CIN
simonal01,2016,CIN
johnske05,2016,NYM
campber01,2016,NYM
reimono01,2016,BAL
germego01,2016,COL
roachdo01,2016,OAK
alvarhe01,2016,OAK
mastrda01,2016,TEX
lewisco01,2016,TEX
carrosc02,2016,TEX
navardi01,2016,TOR
diamosc01,2016,TOR
leeda02,2016,SEA
cokeph01,2016,PIT
rossda01,2016,CHC
willije02,2016,STL
byrdma01,2016,CLE
manshje01,2016,CLE
crispco01,2016,CLE
fistedo01,2016,HOU
morneju01,2016,CHW
sandsje01,2016,CHW
paredji01,2016,PHI
herrmfr01,2016,PHI
huntece01,2016,PHI
villaca01,2016,SDP
venabwi01,2016,LAD
ramiral03,2016,TBR
linceti01,2016,LAA
hochelu01,2016,KCR
mazzavi01,2016,SFG
drabeky01,2016,SFG
peavyja01,2016,SFG
lopezja02,2016,SFG
paganan01,2016,SFG
penara02,2016,SFG
